13:12:04,50.0,50.0,Cincinnati Reds,Atlanta Braves,Top
13:13:04,50.0,50.0,Cincinnati Reds,Atlanta Braves,Top
13:14:03,50.0,50.0,Cincinnati Reds,Atlanta Braves,Top
13:15:04,53.7,46.3,Cincinnati Reds,Atlanta Braves,Top
13:16:03,53.7,46.3,Cincinnati Reds,Atlanta Braves,Middle
13:17:03,53.7,46.3,Cincinnati Reds,Atlanta Braves,Middle
13:18:03,53.7,46.3,Cincinnati Reds,Atlanta Braves,Middle
13:19:03,54.7,45.3,Cincinnati Reds,Atlanta Braves,Bottom
13:20:04,54.7,45.3,Cincinnati Reds,Atlanta Braves,Bottom
13:21:03,52.6,47.4,Cincinnati Reds,Atlanta Braves,Bottom
13:22:04,52.6,47.4,Cincinnati Reds,Atlanta Braves,Bottom
13:23:03,51.0,49.0,Cincinnati Reds,Atlanta Braves,Bottom
13:24:04,51.0,49.0,Cincinnati Reds,Atlanta Braves,Bottom
13:25:03,51.0,49.0,Cincinnati Reds,Atlanta Braves,Bottom
13:26:03,51.0,49.0,Cincinnati Reds,Atlanta Braves,End
13:27:03,51.0,49.0,Cincinnati Reds,Atlanta Braves,End
13:28:03,51.0,49.0,Cincinnati Reds,Atlanta Braves,End
13:29:03,50.0,50.0,Cincinnati Reds,Atlanta Braves,Top
13:30:03,46.2,53.8,Cincinnati Reds,Atlanta Braves,Top
13:31:03,46.2,53.8,Cincinnati Reds,Atlanta Braves,Top
13:32:03,46.2,53.8,Cincinnati Reds,Atlanta Braves,Top
13:35:04,54.0,46.0,Cincinnati Reds,Atlanta Braves,Top
13:36:03,54.0,46.0,Cincinnati Reds,Atlanta Braves,Middle
13:37:04,54.0,46.0,Cincinnati Reds,Atlanta Braves,Middle
13:38:03,54.0,46.0,Cincinnati Reds,Atlanta Braves,Middle
13:39:03,55.0,45.0,Cincinnati Reds,Atlanta Braves,Bottom
13:40:04,55.0,45.0,Cincinnati Reds,Atlanta Braves,Bottom
13:41:03,55.0,45.0,Cincinnati Reds,Atlanta Braves,Bottom
13:42:03,52.7,47.3,Cincinnati Reds,Atlanta Braves,Bottom
13:43:04,51.1,48.9,Cincinnati Reds,Atlanta Braves,Bottom
13:44:03,51.1,48.9,Cincinnati Reds,Atlanta Braves,End
