16:04:03,50.0,50.0,Washington Nationals,Pittsburgh Pirates,Top
16:05:04,50.0,50.0,Washington Nationals,Pittsburgh Pirates,Top
16:06:03,50.0,50.0,Washington Nationals,Pittsburgh Pirates,Top
16:07:03,50.0,50.0,Washington Nationals,Pittsburgh Pirates,Top
16:08:04,53.7,46.3,Washington Nationals,Pittsburgh Pirates,Top
16:09:04,53.7,46.3,Washington Nationals,Pittsburgh Pirates,Middle
16:10:03,53.7,46.3,Washington Nationals,Pittsburgh Pirates,Middle
16:11:03,54.7,45.3,Washington Nationals,Pittsburgh Pirates,Bottom
16:12:03,54.7,45.3,Washington Nationals,Pittsburgh Pirates,Bottom
16:13:03,58.3,41.7,Washington Nationals,Pittsburgh Pirates,Bottom
16:14:03,55.0,45.0,Washington Nationals,Pittsburgh Pirates,Bottom
16:15:03,55.0,45.0,Washington Nationals,Pittsburgh Pirates,Bottom
16:16:03,55.0,45.0,Washington Nationals,Pittsburgh Pirates,Bottom
16:17:03,55.0,45.0,Washington Nationals,Pittsburgh Pirates,Bottom
16:18:03,55.0,45.0,Washington Nationals,Pittsburgh Pirates,End
16:19:03,55.0,45.0,Washington Nationals,Pittsburgh Pirates,End
16:20:03,50.0,50.0,Washington Nationals,Pittsburgh Pirates,Top
16:21:03,52.3,47.7,Washington Nationals,Pittsburgh Pirates,Top
16:22:04,54.0,46.0,Washington Nationals,Pittsburgh Pirates,Top
16:23:03,54.0,46.0,Washington Nationals,Pittsburgh Pirates,Top
16:24:03,54.0,46.0,Washington Nationals,Pittsburgh Pirates,Middle
16:25:04,54.0,46.0,Washington Nationals,Pittsburgh Pirates,Middle
16:26:04,55.0,45.0,Washington Nationals,Pittsburgh Pirates,Bottom
16:27:03,52.7,47.3,Washington Nationals,Pittsburgh Pirates,Bottom
16:28:03,52.7,47.3,Washington Nationals,Pittsburgh Pirates,Bottom
16:29:04,64.0,36.0,Washington Nationals,Pittsburgh Pirates,Bottom
16:30:04,62.6,37.4,Washington Nationals,Pittsburgh Pirates,Bottom
16:31:03,62.6,37.4,Washington Nationals,Pittsburgh Pirates,Bottom
16:32:03,62.6,37.4,Washington Nationals,Pittsburgh Pirates,Bottom
16:33:03,63.8,36.2,Washington Nationals,Pittsburgh Pirates,Bottom
16:34:04,63.8,36.2,Washington Nationals,Pittsburgh Pirates,End
16:35:04,63.8,36.2,Washington Nationals,Pittsburgh Pirates,End
16:36:03,61.7,38.3,Washington Nationals,Pittsburgh Pirates,Top
16:37:03,64.3,35.7,Washington Nationals,Pittsburgh Pirates,Top
16:38:03,66.1,33.900000000000006,Washington Nationals,Pittsburgh Pirates,Top
16:39:03,63.5,36.5,Washington Nationals,Pittsburgh Pirates,Top
16:40:03,63.5,36.5,Washington Nationals,Pittsburgh Pirates,Middle
16:41:03,63.5,36.5,Washington Nationals,Pittsburgh Pirates,Middle
16:42:03,63.5,36.5,Washington Nationals,Pittsburgh Pirates,Middle
16:43:03,67.3,32.7,Washington Nationals,Pittsburgh Pirates,Bottom
16:44:03,65.3,34.7,Washington Nationals,Pittsburgh Pirates,Bottom
16:45:04,65.3,34.7,Washington Nationals,Pittsburgh Pirates,Bottom
16:46:03,65.3,34.7,Washington Nationals,Pittsburgh Pirates,Bottom
16:47:03,63.8,36.2,Washington Nationals,Pittsburgh Pirates,Bottom
16:48:04,63.8,36.2,Washington Nationals,Pittsburgh Pirates,End
16:49:03,63.8,36.2,Washington Nationals,Pittsburgh Pirates,End
16:50:04,62.9,37.1,Washington Nationals,Pittsburgh Pirates,Top
16:51:03,65.7,34.3,Washington Nationals,Pittsburgh Pirates,Top
16:52:03,65.7,34.3,Washington Nationals,Pittsburgh Pirates,Top
16:53:03,65.7,34.3,Washington Nationals,Pittsburgh Pirates,Top
16:54:03,60.5,39.5,Washington Nationals,Pittsburgh Pirates,Top
16:55:03,54.6,45.4,Washington Nationals,Pittsburgh Pirates,Top
16:56:03,54.6,45.4,Washington Nationals,Pittsburgh Pirates,Top
16:57:03,54.6,45.4,Washington Nationals,Pittsburgh Pirates,Top
16:58:03,51.5,48.5,Washington Nationals,Pittsburgh Pirates,Middle
16:59:03,51.5,48.5,Washington Nationals,Pittsburgh Pirates,Middle
17:00:04,51.5,48.5,Washington Nationals,Pittsburgh Pirates,Bottom
17:01:03,69.0,31.0,Washington Nationals,Pittsburgh Pirates,Bottom
17:02:03,69.0,31.0,Washington Nationals,Pittsburgh Pirates,Bottom
17:03:03,67.0,33.0,Washington Nationals,Pittsburgh Pirates,Bottom
17:04:04,67.0,33.0,Washington Nationals,Pittsburgh Pirates,Bottom
17:05:04,69.2,30.799999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:06:03,69.2,30.799999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:07:03,69.2,30.799999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:08:03,75.2,24.799999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:09:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:10:04,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:11:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:12:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:13:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:14:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:15:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,Bottom
17:16:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,End
17:17:03,77.7,22.299999999999997,Washington Nationals,Pittsburgh Pirates,End
17:18:03,64.4,35.599999999999994,Washington Nationals,Pittsburgh Pirates,Top
17:19:04,64.4,35.599999999999994,Washington Nationals,Pittsburgh Pirates,Top
17:20:03,67.6,32.400000000000006,Washington Nationals,Pittsburgh Pirates,Top
17:21:04,67.6,32.400000000000006,Washington Nationals,Pittsburgh Pirates,Top
17:22:04,69.9,30.099999999999994,Washington Nationals,Pittsburgh Pirates,Top
17:23:03,69.9,30.099999999999994,Washington Nationals,Pittsburgh Pirates,Middle
17:24:03,69.9,30.099999999999994,Washington Nationals,Pittsburgh Pirates,Middle
17:25:03,69.9,30.099999999999994,Washington Nationals,Pittsburgh Pirates,Bottom
17:26:03,69.9,30.099999999999994,Washington Nationals,Pittsburgh Pirates,Bottom
17:27:03,71.3,28.700000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
17:28:03,71.5,28.5,Washington Nationals,Pittsburgh Pirates,Bottom
17:29:03,71.5,28.5,Washington Nationals,Pittsburgh Pirates,Bottom
17:30:04,68.9,31.099999999999994,Washington Nationals,Pittsburgh Pirates,Bottom
17:31:03,68.9,31.099999999999994,Washington Nationals,Pittsburgh Pirates,Bottom
17:32:03,68.9,31.099999999999994,Washington Nationals,Pittsburgh Pirates,End
17:33:04,68.9,31.099999999999994,Washington Nationals,Pittsburgh Pirates,Top
17:34:03,66.7,33.3,Washington Nationals,Pittsburgh Pirates,Top
17:35:03,66.7,33.3,Washington Nationals,Pittsburgh Pirates,Top
17:36:05,66.7,33.3,Washington Nationals,Pittsburgh Pirates,Top
17:37:03,66.7,33.3,Washington Nationals,Pittsburgh Pirates,Top
17:38:03,66.7,33.3,Washington Nationals,Pittsburgh Pirates,Top
17:39:03,66.7,33.3,Washington Nationals,Pittsburgh Pirates,Top
17:40:03,66.2,33.8,Washington Nationals,Pittsburgh Pirates,Top
17:41:04,66.2,33.8,Washington Nationals,Pittsburgh Pirates,Top
17:42:04,66.2,33.8,Washington Nationals,Pittsburgh Pirates,Top
17:43:04,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Top
17:44:03,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Top
17:45:03,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Middle
17:46:03,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Middle
17:47:03,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
17:48:04,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
17:49:03,70.8,29.200000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
17:50:04,74.6,25.400000000000006,Washington Nationals,Pittsburgh Pirates,Bottom
17:51:03,74.6,25.400000000000006,Washington Nationals,Pittsburgh Pirates,Bottom
17:52:03,74.6,25.400000000000006,Washington Nationals,Pittsburgh Pirates,Bottom
17:53:03,74.8,25.200000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
17:54:03,74.8,25.200000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
17:55:04,77.8,22.200000000000003,Washington Nationals,Pittsburgh Pirates,Bottom
